EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013129162,1670308013129162,1670308013129162,
300833b2ddd9014000000000,1,1,3836,-31,26,1670308013135325,1670308013135325,1670308013135325,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013139153,1670308013139153,1670308013139153,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013143081,1670308013143081,1670308013143081,
300833b2ddd9014000000000,1,1,3836,-31,104,1670308013148762,1670308013148762,1670308013148762,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013152791,1670308013152791,1670308013152791,
300833b2ddd9014000000000,1,1,3840,-31,104,1670308013161326,1670308013161326,1670308013161326,
300833b2ddd9014000000000,1,1,3832,-31,130,1670308013165592,1670308013165592,1670308013165592,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013169633,1670308013169633,1670308013169633,
300833b2ddd9014000000000,1,1,3844,-31,26,1670308013174636,1670308013174636,1670308013174636,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013180452,1670308013180452,1670308013180452,
300833b2ddd9014000000000,1,1,3848,-31,52,1670308013185213,1670308013185213,1670308013185213,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013190588,1670308013190588,1670308013190588,
300833b2ddd9014000000000,1,1,3844,-31,156,1670308013194039,1670308013194039,1670308013194039,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013199118,1670308013199118,1670308013199118,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013205627,1670308013205627,1670308013205627,
300833b2ddd9014000000000,1,1,3840,-31,78,1670308013208791,1670308013208791,1670308013208791,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013214056,1670308013214056,1670308013214056,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013219251,1670308013219251,1670308013219251,
300833b2ddd9014000000000,1,1,3852,-31,26,1670308013224253,1670308013224253,1670308013224253,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013228214,1670308013228214,1670308013228214,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013234032,1670308013234032,1670308013234032,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013238133,1670308013238133,1670308013238133,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013242949,1670308013242949,1670308013242949,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013250049,1670308013250049,1670308013250049,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013252691,1670308013252691,1670308013252691,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013258247,1670308013258247,1670308013258247,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013262518,1670308013262518,1670308013262518,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013268181,1670308013268181,1670308013268181,
300833b2ddd9014000000000,1,1,3836,-31,156,1670308013274062,1670308013274062,1670308013274062,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013277399,1670308013277399,1670308013277399,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013281698,1670308013281698,1670308013281698,
300833b2ddd9014000000000,1,1,3848,-31,26,1670308013287652,1670308013287652,1670308013287652,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013293147,1670308013293147,1670308013293147,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013298322,1670308013298322,1670308013298322,
300833b2ddd9014000000000,1,1,3848,-31,52,1670308013303440,1670308013303440,1670308013303440,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013309161,1670308013309161,1670308013309161,
300833b2ddd9014000000000,1,1,3848,-31,-52,1670308013313312,1670308013313312,1670308013313312,
300833b2ddd9014000000000,1,1,3848,-31,52,1670308013319405,1670308013319405,1670308013319405,
300833b2ddd9014000000000,1,1,3848,-31,52,1670308013325540,1670308013325540,1670308013325540,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013328190,1670308013328190,1670308013328190,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013333696,1670308013333696,1670308013333696,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013339415,1670308013339415,1670308013339415,
300833b2ddd9014000000000,1,1,3836,-31,182,1670308013343377,1670308013343377,1670308013343377,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013348536,1670308013348536,1670308013348536,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013354447,1670308013354447,1670308013354447,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013358729,1670308013358729,1670308013358729,
300833b2ddd9014000000000,1,1,3848,-31,26,1670308013364301,1670308013364301,1670308013364301,
300833b2ddd9014000000000,1,1,3844,-31,26,1670308013369480,1670308013369480,1670308013369480,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013374264,1670308013374264,1670308013374264,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013379433,1670308013379433,1670308013379433,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013384674,1670308013384674,1670308013384674,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013389796,1670308013389796,1670308013389796,
300833b2ddd9014000000000,1,1,3852,-31,52,1670308013394323,1670308013394323,1670308013394323,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013398525,1670308013398525,1670308013398525,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013404199,1670308013404199,1670308013404199,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013409743,1670308013409743,1670308013409743,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013413200,1670308013413200,1670308013413200,
300833b2ddd9014000000000,1,1,3844,-31,52,1670308013418810,1670308013418810,1670308013418810,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013423087,1670308013423087,1670308013423087,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013428749,1670308013428749,1670308013428749,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013432677,1670308013432677,1670308013432677,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013437997,1670308013437997,1670308013437997,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013443616,1670308013443616,1670308013443616,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013448454,1670308013448454,1670308013448454,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013452432,1670308013452432,1670308013452432,
300833b2ddd9014000000000,1,1,3840,-31,78,1670308013460871,1670308013460871,1670308013460871,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013463706,1670308013463706,1670308013463706,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013468330,1670308013468330,1670308013468330,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013473536,1670308013473536,1670308013473536,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013478436,1670308013478436,1670308013478436,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013482805,1670308013482805,1670308013482805,
300833b2ddd9014000000000,1,1,3844,-31,156,1670308013488297,1670308013488297,1670308013488297,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013493650,1670308013493650,1670308013493650,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013499894,1670308013499894,1670308013499894,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013504427,1670308013504427,1670308013504427,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013509279,1670308013509279,1670308013509279,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013513744,1670308013513744,1670308013513744,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013517480,1670308013517480,1670308013517480,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013523626,1670308013523626,1670308013523626,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013528685,1670308013528685,1670308013528685,
300833b2ddd9014000000000,1,1,3852,-31,26,1670308013533738,1670308013533738,1670308013533738,
300833b2ddd9014000000000,1,1,3844,-31,26,1670308013539415,1670308013539415,1670308013539415,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013543604,1670308013543604,1670308013543604,
300833b2ddd9014000000000,1,1,3836,-31,156,1670308013549343,1670308013549343,1670308013549343,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013553221,1670308013553221,1670308013553221,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013558325,1670308013558325,1670308013558325,
300833b2ddd9014000000000,1,1,3836,-31,156,1670308013563963,1670308013563963,1670308013563963,
300833b2ddd9014000000000,1,1,3840,-31,104,1670308013569389,1670308013569389,1670308013569389,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013573600,1670308013573600,1670308013573600,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013579621,1670308013579621,1670308013579621,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013584376,1670308013584376,1670308013584376,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013589787,1670308013589787,1670308013589787,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013595985,1670308013595985,1670308013595985,
300833b2ddd9014000000000,1,1,3852,-31,52,1670308013599697,1670308013599697,1670308013599697,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013604689,1670308013604689,1670308013604689,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013611953,1670308013611953,1670308013611953,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013617515,1670308013617515,1670308013617515,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013622381,1670308013622381,1670308013622381,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013630318,1670308013630318,1670308013630318,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013632931,1670308013632931,1670308013632931,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013639904,1670308013639904,1670308013639904,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013646397,1670308013646397,1670308013646397,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013651211,1670308013651211,1670308013651211,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013656308,1670308013656308,1670308013656308,
300833b2ddd9014000000000,1,1,3856,-31,26,1670308013662711,1670308013662711,1670308013662711,
300833b2ddd9014000000000,1,1,3856,-31,26,1670308013668129,1670308013668129,1670308013668129,
300833b2ddd9014000000000,1,1,3844,-31,182,1670308013670939,1670308013670939,1670308013670939,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013677940,1670308013677940,1670308013677940,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013681219,1670308013681219,1670308013681219,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013686099,1670308013686099,1670308013686099,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308013691598,1670308013691598,1670308013691598,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013696615,1670308013696615,1670308013696615,
300833b2ddd9014000000000,1,1,3852,-31,52,1670308013701954,1670308013701954,1670308013701954,
300833b2ddd9014000000000,1,1,3848,-31,156,1670308013706051,1670308013706051,1670308013706051,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013710908,1670308013710908,1670308013710908,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308013715733,1670308013715733,1670308013715733,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013721609,1670308013721609,1670308013721609,
300833b2ddd9014000000000,1,1,3840,-31,221,1670308013726758,1670308013726758,1670308013726758,
300833b2ddd9014000000000,1,1,3852,-31,26,1670308013730717,1670308013730717,1670308013730717,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013737103,1670308013737103,1670308013737103,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013740511,1670308013740511,1670308013740511,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013746628,1670308013746628,1670308013746628,
300833b2ddd9014000000000,1,1,3856,-31,52,1670308013751908,1670308013751908,1670308013751908,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013755935,1670308013755935,1670308013755935,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013761309,1670308013761309,1670308013761309,
300833b2ddd9014000000000,1,1,3852,-31,26,1670308013765268,1670308013765268,1670308013765268,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013771386,1670308013771386,1670308013771386,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308013776920,1670308013776920,1670308013776920,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013781677,1670308013781677,1670308013781677,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013787385,1670308013787385,1670308013787385,
300833b2ddd9014000000000,1,1,3848,-31,156,1670308013791339,1670308013791339,1670308013791339,
300833b2ddd9014000000000,1,1,3860,-31,0,1670308013795646,1670308013795646,1670308013795646,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013801710,1670308013801710,1670308013801710,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308013806550,1670308013806550,1670308013806550,
300833b2ddd9014000000000,1,1,3856,-31,52,1670308013813965,1670308013813965,1670308013813965,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013818794,1670308013818794,1670308013818794,
300833b2ddd9014000000000,1,1,3848,-31,0,1670308013822657,1670308013822657,1670308013822657,
300833b2ddd9014000000000,1,1,3856,-31,0,1670308013827937,1670308013827937,1670308013827937,
300833b2ddd9014000000000,1,1,3844,-31,78,1670308013832009,1670308013832009,1670308013832009,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013838789,1670308013838789,1670308013838789,
300833b2ddd9014000000000,1,1,3852,-31,0,1670308013842949,1670308013842949,1670308013842949,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013849450,1670308013849450,1670308013849450,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013854791,1670308013854791,1670308013854791,
300833b2ddd9014000000000,1,1,3852,-31,52,1670308013858144,1670308013858144,1670308013858144,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013862642,1670308013862642,1670308013862642,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013867238,1670308013867238,1670308013867238,
300833b2ddd9014000000000,1,1,3852,-31,156,1670308013871991,1670308013871991,1670308013871991,
300833b2ddd9014000000000,1,1,3852,-31,26,1670308013878182,1670308013878182,1670308013878182,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013882607,1670308013882607,1670308013882607,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013887476,1670308013887476,1670308013887476,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013893510,1670308013893510,1670308013893510,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013897721,1670308013897721,1670308013897721,
300833b2ddd9014000000000,1,1,3860,-31,26,1670308013901690,1670308013901690,1670308013901690,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013907403,1670308013907403,1670308013907403,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013912854,1670308013912854,1670308013912854,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013916624,1670308013916624,1670308013916624,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013922727,1670308013922727,1670308013922727,
300833b2ddd9014000000000,1,1,3856,-31,52,1670308013926683,1670308013926683,1670308013926683,
300833b2ddd9014000000000,1,1,3844,-31,156,1670308013933204,1670308013933204,1670308013933204,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308013938092,1670308013938092,1670308013938092,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308013942638,1670308013942638,1670308013942638,
300833b2ddd9014000000000,1,1,3852,-31,52,1670308013949238,1670308013949238,1670308013949238,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308013952276,1670308013952276,1670308013952276,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308013958658,1670308013958658,1670308013958658,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308013961898,1670308013961898,1670308013961898,
300833b2ddd9014000000000,1,1,3844,-31,104,1670308013967604,1670308013967604,1670308013967604,
300833b2ddd9014000000000,1,1,3844,-31,156,1670308013971294,1670308013971294,1670308013971294,
300833b2ddd9014000000000,1,1,3848,-31,156,1670308013977198,1670308013977198,1670308013977198,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308013982761,1670308013982761,1670308013982761,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308013987686,1670308013987686,1670308013987686,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308013993516,1670308013993516,1670308013993516,
300833b2ddd9014000000000,1,1,3848,-31,182,1670308013997823,1670308013997823,1670308013997823,
300833b2ddd9014000000000,1,1,3840,-31,130,1670308014002832,1670308014002832,1670308014002832,
300833b2ddd9014000000000,1,1,3848,-31,156,1670308014007045,1670308014007045,1670308014007045,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014013053,1670308014013053,1670308014013053,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014017108,1670308014017108,1670308014017108,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308014022987,1670308014022987,1670308014022987,
300833b2ddd9014000000000,1,1,3844,-31,156,1670308014027515,1670308014027515,1670308014027515,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014033136,1670308014033136,1670308014033136,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308014037402,1670308014037402,1670308014037402,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308014042169,1670308014042169,1670308014042169,
300833b2ddd9014000000000,1,1,3840,-31,104,1670308014047495,1670308014047495,1670308014047495,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014051391,1670308014051391,1670308014051391,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014056432,1670308014056432,1670308014056432,
300833b2ddd9014000000000,1,1,3856,-31,52,1670308014060742,1670308014060742,1670308014060742,
300833b2ddd9014000000000,1,1,3848,-31,156,1670308014065876,1670308014065876,1670308014065876,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014070142,1670308014070142,1670308014070142,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014075024,1670308014075024,1670308014075024,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014081765,1670308014081765,1670308014081765,
300833b2ddd9014000000000,1,1,3856,-31,0,1670308014084875,1670308014084875,1670308014084875,
300833b2ddd9014000000000,1,1,3840,-31,182,1670308014091643,1670308014091643,1670308014091643,
300833b2ddd9014000000000,1,1,3840,-31,156,1670308014094982,1670308014094982,1670308014094982,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014099504,1670308014099504,1670308014099504,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014105283,1670308014105283,1670308014105283,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014111162,1670308014111162,1670308014111162,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014116351,1670308014116351,1670308014116351,
300833b2ddd9014000000000,1,1,3836,-31,130,1670308014121013,1670308014121013,1670308014121013,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014126525,1670308014126525,1670308014126525,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014131615,1670308014131615,1670308014131615,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014137586,1670308014137586,1670308014137586,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014142009,1670308014142009,1670308014142009,
300833b2ddd9014000000000,1,1,3836,-31,182,1670308014147762,1670308014147762,1670308014147762,
300833b2ddd9014000000000,1,1,3836,-31,156,1670308014153044,1670308014153044,1670308014153044,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014158504,1670308014158504,1670308014158504,
300833b2ddd9014000000000,1,1,3848,-31,78,1670308014161540,1670308014161540,1670308014161540,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014166841,1670308014166841,1670308014166841,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308014172853,1670308014172853,1670308014172853,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014175721,1670308014175721,1670308014175721,
300833b2ddd9014000000000,1,1,3856,-31,0,1670308014181604,1670308014181604,1670308014181604,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308014186931,1670308014186931,1670308014186931,
300833b2ddd9014000000000,1,1,3848,-31,104,1670308014192167,1670308014192167,1670308014192167,
300833b2ddd9014000000000,1,1,3844,-31,130,1670308014196508,1670308014196508,1670308014196508,
300833b2ddd9014000000000,1,1,3848,-31,52,1670308014200600,1670308014200600,1670308014200600,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014205697,1670308014205697,1670308014205697,
300833b2ddd9014000000000,1,1,3848,-31,182,1670308014210729,1670308014210729,1670308014210729,
300833b2ddd9014000000000,1,1,3852,-31,156,1670308014216199,1670308014216199,1670308014216199,
300833b2ddd9014000000000,1,1,3856,-31,78,1670308014220418,1670308014220418,1670308014220418,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308014225529,1670308014225529,1670308014225529,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014231384,1670308014231384,1670308014231384,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014235970,1670308014235970,1670308014235970,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014241921,1670308014241921,1670308014241921,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014245545,1670308014245545,1670308014245545,
300833b2ddd9014000000000,1,1,3860,-31,78,1670308014251754,1670308014251754,1670308014251754,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308014254437,1670308014254437,1670308014254437,
300833b2ddd9014000000000,1,1,3848,-31,130,1670308014259726,1670308014259726,1670308014259726,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014265652,1670308014265652,1670308014265652,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014270439,1670308014270439,1670308014270439,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308014275809,1670308014275809,1670308014275809,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014279992,1670308014279992,1670308014279992,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014284093,1670308014284093,1670308014284093,
300833b2ddd9014000000000,1,1,3856,-31,130,1670308014289582,1670308014289582,1670308014289582,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308014294759,1670308014294759,1670308014294759,
300833b2ddd9014000000000,1,1,3856,-31,130,1670308014300251,1670308014300251,1670308014300251,
300833b2ddd9014000000000,1,1,3864,-31,104,1670308014305308,1670308014305308,1670308014305308,
300833b2ddd9014000000000,1,1,3864,-31,130,1670308014311024,1670308014311024,1670308014311024,
300833b2ddd9014000000000,1,1,3868,-31,78,1670308014313952,1670308014313952,1670308014313952,
300833b2ddd9014000000000,1,1,3856,-31,130,1670308014318996,1670308014318996,1670308014318996,
300833b2ddd9014000000000,1,1,3856,-31,0,1670308014324670,1670308014324670,1670308014324670,
300833b2ddd9014000000000,1,1,3864,-31,52,1670308014329096,1670308014329096,1670308014329096,
300833b2ddd9014000000000,1,1,3856,-31,156,1670308014334585,1670308014334585,1670308014334585,
300833b2ddd9014000000000,1,1,3848,-31,182,1670308014339603,1670308014339603,1670308014339603,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014344708,1670308014344708,1670308014344708,
300833b2ddd9014000000000,1,1,3864,-31,78,1670308014349944,1670308014349944,1670308014349944,
300833b2ddd9014000000000,1,1,3860,-31,78,1670308014353658,1670308014353658,1670308014353658,
300833b2ddd9014000000000,1,1,3852,-31,104,1670308014359826,1670308014359826,1670308014359826,
300833b2ddd9014000000000,1,1,3856,-31,130,1670308014365600,1670308014365600,1670308014365600,
300833b2ddd9014000000000,1,1,3864,-31,78,1670308014371062,1670308014371062,1670308014371062,
300833b2ddd9014000000000,1,1,3860,-31,78,1670308014374576,1670308014374576,1670308014374576,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014380393,1670308014380393,1670308014380393,
300833b2ddd9014000000000,1,1,3864,-31,-52,1670308014385493,1670308014385493,1670308014385493,
300833b2ddd9014000000000,1,1,3860,-31,156,1670308014390228,1670308014390228,1670308014390228,
300833b2ddd9014000000000,1,1,3864,-31,78,1670308014394827,1670308014394827,1670308014394827,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308014401184,1670308014401184,1670308014401184,
300833b2ddd9014000000000,1,1,3860,-31,52,1670308014406897,1670308014406897,1670308014406897,
300833b2ddd9014000000000,1,1,3860,-31,156,1670308014411324,1670308014411324,1670308014411324,
300833b2ddd9014000000000,1,1,3856,-31,104,1670308014415634,1670308014415634,1670308014415634,
300833b2ddd9014000000000,1,1,3868,-31,26,1670308014420472,1670308014420472,1670308014420472,
300833b2ddd9014000000000,1,1,3864,-31,156,1670308014425840,1670308014425840,1670308014425840,
300833b2ddd9014000000000,1,1,3860,-31,130,1670308014431230,1670308014431230,1670308014431230,
300833b2ddd9014000000000,1,1,3864,-31,104,1670308014435200,1670308014435200,1670308014435200,
300833b2ddd9014000000000,1,1,3860,-31,26,1670308014442153,1670308014442153,1670308014442153,
300833b2ddd9014000000000,1,1,3856,-31,52,1670308014445047,1670308014445047,1670308014445047,
300833b2ddd9014000000000,1,1,3856,-31,156,1670308014449568,1670308014449568,1670308014449568,
300833b2ddd9014000000000,1,1,3860,-31,52,1670308014454424,1670308014454424,1670308014454424,
300833b2ddd9014000000000,1,1,3852,-31,78,1670308014459748,1670308014459748,1670308014459748,
300833b2ddd9014000000000,1,1,3852,-31,130,1670308014465188,1670308014465188,1670308014465188,
300833b2ddd9014000000000,1,1,3864,-31,-26,1670308014471115,1670308014471115,1670308014471115,
300833b2ddd9014000000000,1,1,3852,-31,156,1670308014477648,1670308014477648,1670308014477648,
300833b2ddd9014000000000,1,1,3864,-31,26,1670308014480201,1670308014480201,1670308014480201,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014487783,1670308014487783,1670308014487783,
300833b2ddd9014000000000,1,1,3864,-31,104,1670308014493520,1670308014493520,1670308014493520,
300833b2ddd9014000000000,1,1,3860,-31,104,1670308014496634,1670308014496634,1670308014496634,
300833b2ddd9014000000000,1,1,3864,-31,26,1670308014502780,1670308014502780,1670308014502780,
