EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362051387,1670310362051387,1670310362051387,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362055402,1670310362055402,1670310362055402,
300833b2ddd9014000000000,1,1,3788,-31,26,1670310362060417,1670310362060417,1670310362060417,
300833b2ddd9014000000000,1,1,3784,-31,52,1670310362065222,1670310362065222,1670310362065222,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362070632,1670310362070632,1670310362070632,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362074615,1670310362074615,1670310362074615,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362080843,1670310362080843,1670310362080843,
300833b2ddd9014000000000,1,1,3780,-31,130,1670310362086765,1670310362086765,1670310362086765,
300833b2ddd9014000000000,1,1,3780,-31,156,1670310362090705,1670310362090705,1670310362090705,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362096300,1670310362096300,1670310362096300,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310362100852,1670310362100852,1670310362100852,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362106323,1670310362106323,1670310362106323,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362110712,1670310362110712,1670310362110712,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362117312,1670310362117312,1670310362117312,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310362120606,1670310362120606,1670310362120606,
300833b2ddd9014000000000,1,1,3792,-31,26,1670310362124712,1670310362124712,1670310362124712,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362129944,1670310362129944,1670310362129944,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362135677,1670310362135677,1670310362135677,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362141340,1670310362141340,1670310362141340,
300833b2ddd9014000000000,1,1,3788,-30,104,1670310362146400,1670310362146400,1670310362146400,
300833b2ddd9014000000000,1,1,3792,-31,26,1670310362148905,1670310362148905,1670310362148905,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362156031,1670310362156031,1670310362156031,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362160298,1670310362160298,1670310362160298,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362165378,1670310362165378,1670310362165378,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362170796,1670310362170796,1670310362170796,
300833b2ddd9014000000000,1,1,3784,-31,52,1670310362173967,1670310362173967,1670310362173967,
300833b2ddd9014000000000,1,1,3784,-30,104,1670310362180119,1670310362180119,1670310362180119,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362185000,1670310362185000,1670310362185000,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362189196,1670310362189196,1670310362189196,
300833b2ddd9014000000000,1,1,3788,-30,130,1670310362195744,1670310362195744,1670310362195744,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362198527,1670310362198527,1670310362198527,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362204714,1670310362204714,1670310362204714,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362208841,1670310362208841,1670310362208841,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362213677,1670310362213677,1670310362213677,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310362218945,1670310362218945,1670310362218945,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310362224228,1670310362224228,1670310362224228,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310362229360,1670310362229360,1670310362229360,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362234199,1670310362234199,1670310362234199,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362239448,1670310362239448,1670310362239448,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362243438,1670310362243438,1670310362243438,
300833b2ddd9014000000000,1,1,3788,-30,78,1670310362248758,1670310362248758,1670310362248758,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362253353,1670310362253353,1670310362253353,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362261227,1670310362261227,1670310362261227,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362264384,1670310362264384,1670310362264384,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362269162,1670310362269162,1670310362269162,
300833b2ddd9014000000000,1,1,3800,-30,26,1670310362275079,1670310362275079,1670310362275079,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362278754,1670310362278754,1670310362278754,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362284971,1670310362284971,1670310362284971,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362288427,1670310362288427,1670310362288427,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362293760,1670310362293760,1670310362293760,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362299445,1670310362299445,1670310362299445,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362304334,1670310362304334,1670310362304334,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362309799,1670310362309799,1670310362309799,
300833b2ddd9014000000000,1,1,3792,-31,26,1670310362314841,1670310362314841,1670310362314841,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362318241,1670310362318241,1670310362318241,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362323271,1670310362323271,1670310362323271,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362328432,1670310362328432,1670310362328432,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362334967,1670310362334967,1670310362334967,
300833b2ddd9014000000000,1,1,3792,-31,-52,1670310362338605,1670310362338605,1670310362338605,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362342706,1670310362342706,1670310362342706,
300833b2ddd9014000000000,1,1,3788,-31,26,1670310362348243,1670310362348243,1670310362348243,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310362353517,1670310362353517,1670310362353517,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362357651,1670310362357651,1670310362357651,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362363863,1670310362363863,1670310362363863,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362367749,1670310362367749,1670310362367749,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362372800,1670310362372800,1670310362372800,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362376843,1670310362376843,1670310362376843,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362383293,1670310362383293,1670310362383293,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362388998,1670310362388998,1670310362388998,
300833b2ddd9014000000000,1,1,3784,-31,156,1670310362391946,1670310362391946,1670310362391946,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362398436,1670310362398436,1670310362398436,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362403570,1670310362403570,1670310362403570,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362406167,1670310362406167,1670310362406167,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362411750,1670310362411750,1670310362411750,
300833b2ddd9014000000000,1,1,3784,-31,156,1670310362417132,1670310362417132,1670310362417132,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362420840,1670310362420840,1670310362420840,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362426943,1670310362426943,1670310362426943,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362431393,1670310362431393,1670310362431393,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362437399,1670310362437399,1670310362437399,
300833b2ddd9014000000000,1,1,3784,-30,182,1670310362441361,1670310362441361,1670310362441361,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310362446003,1670310362446003,1670310362446003,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362450376,1670310362450376,1670310362450376,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362456498,1670310362456498,1670310362456498,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310362462182,1670310362462182,1670310362462182,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362465851,1670310362465851,1670310362465851,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362471424,1670310362471424,1670310362471424,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362475148,1670310362475148,1670310362475148,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362479997,1670310362479997,1670310362479997,
300833b2ddd9014000000000,1,1,3816,-31,-52,1670310362485221,1670310362485221,1670310362485221,
300833b2ddd9014000000000,1,1,3792,-31,-26,1670310362489560,1670310362489560,1670310362489560,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362494344,1670310362494344,1670310362494344,
300833b2ddd9014000000000,1,1,3780,-31,78,1670310362499182,1670310362499182,1670310362499182,
300833b2ddd9014000000000,1,1,3804,-31,52,1670310362505918,1670310362505918,1670310362505918,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362508767,1670310362508767,1670310362508767,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310362514414,1670310362514414,1670310362514414,
300833b2ddd9014000000000,1,1,3804,-31,0,1670310362519594,1670310362519594,1670310362519594,
300833b2ddd9014000000000,1,1,3784,-31,156,1670310362524881,1670310362524881,1670310362524881,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362531259,1670310362531259,1670310362531259,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310362534682,1670310362534682,1670310362534682,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362541172,1670310362541172,1670310362541172,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362544846,1670310362544846,1670310362544846,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362550801,1670310362550801,1670310362550801,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310362555844,1670310362555844,1670310362555844,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362560293,1670310362560293,1670310362560293,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362564536,1670310362564536,1670310362564536,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310362569497,1670310362569497,1670310362569497,
300833b2ddd9014000000000,1,1,3796,-31,-26,1670310362574012,1670310362574012,1670310362574012,
300833b2ddd9014000000000,1,1,3780,-31,221,1670310362580488,1670310362580488,1670310362580488,
300833b2ddd9014000000000,1,1,3780,-31,221,1670310362583906,1670310362583906,1670310362583906,
300833b2ddd9014000000000,1,1,3796,-31,130,1670310362590958,1670310362590958,1670310362590958,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362594308,1670310362594308,1670310362594308,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362598904,1670310362598904,1670310362598904,
300833b2ddd9014000000000,1,1,3780,-31,182,1670310362606445,1670310362606445,1670310362606445,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362611252,1670310362611252,1670310362611252,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362615834,1670310362615834,1670310362615834,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362621224,1670310362621224,1670310362621224,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362626217,1670310362626217,1670310362626217,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310362630426,1670310362630426,1670310362630426,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310362635688,1670310362635688,1670310362635688,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362641120,1670310362641120,1670310362641120,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362645893,1670310362645893,1670310362645893,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362650931,1670310362650931,1670310362650931,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362656863,1670310362656863,1670310362656863,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362660935,1670310362660935,1670310362660935,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310362666778,1670310362666778,1670310362666778,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310362672463,1670310362672463,1670310362672463,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362676456,1670310362676456,1670310362676456,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362682145,1670310362682145,1670310362682145,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310362688039,1670310362688039,1670310362688039,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362692485,1670310362692485,1670310362692485,
300833b2ddd9014000000000,1,1,3800,-31,0,1670310362697326,1670310362697326,1670310362697326,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362702675,1670310362702675,1670310362702675,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362707774,1670310362707774,1670310362707774,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362711525,1670310362711525,1670310362711525,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362717434,1670310362717434,1670310362717434,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362721404,1670310362721404,1670310362721404,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362726385,1670310362726385,1670310362726385,
300833b2ddd9014000000000,1,1,3796,-31,156,1670310362733068,1670310362733068,1670310362733068,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310362739074,1670310362739074,1670310362739074,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362742457,1670310362742457,1670310362742457,
300833b2ddd9014000000000,1,1,3792,-31,26,1670310362747006,1670310362747006,1670310362747006,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310362753242,1670310362753242,1670310362753242,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362758907,1670310362758907,1670310362758907,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362762023,1670310362762023,1670310362762023,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362766831,1670310362766831,1670310362766831,
300833b2ddd9014000000000,1,1,3792,-30,104,1670310362773441,1670310362773441,1670310362773441,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362777341,1670310362777341,1670310362777341,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310362781770,1670310362781770,1670310362781770,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362786925,1670310362786925,1670310362786925,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362791652,1670310362791652,1670310362791652,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362797073,1670310362797073,1670310362797073,
300833b2ddd9014000000000,1,1,3804,-31,0,1670310362802149,1670310362802149,1670310362802149,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310362807529,1670310362807529,1670310362807529,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362812268,1670310362812268,1670310362812268,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362818570,1670310362818570,1670310362818570,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362824019,1670310362824019,1670310362824019,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362828451,1670310362828451,1670310362828451,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310362832547,1670310362832547,1670310362832547,
300833b2ddd9014000000000,1,1,3784,-31,182,1670310362838086,1670310362838086,1670310362838086,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310362843755,1670310362843755,1670310362843755,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310362847510,1670310362847510,1670310362847510,
300833b2ddd9014000000000,1,1,3796,-31,130,1670310362852846,1670310362852846,1670310362852846,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310362858519,1670310362858519,1670310362858519,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362863601,1670310362863601,1670310362863601,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362868115,1670310362868115,1670310362868115,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362873425,1670310362873425,1670310362873425,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362879034,1670310362879034,1670310362879034,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362881874,1670310362881874,1670310362881874,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362888583,1670310362888583,1670310362888583,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362894302,1670310362894302,1670310362894302,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310362898796,1670310362898796,1670310362898796,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362903145,1670310362903145,1670310362903145,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362908204,1670310362908204,1670310362908204,
300833b2ddd9014000000000,1,1,3800,-30,78,1670310362913722,1670310362913722,1670310362913722,
300833b2ddd9014000000000,1,1,3808,-31,-52,1670310362919670,1670310362919670,1670310362919670,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362922571,1670310362922571,1670310362922571,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362928755,1670310362928755,1670310362928755,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362933601,1670310362933601,1670310362933601,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310362938602,1670310362938602,1670310362938602,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362944528,1670310362944528,1670310362944528,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310362950836,1670310362950836,1670310362950836,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310362955935,1670310362955935,1670310362955935,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310362961136,1670310362961136,1670310362961136,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310362967299,1670310362967299,1670310362967299,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310362970354,1670310362970354,1670310362970354,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310362974901,1670310362974901,1670310362974901,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362979422,1670310362979422,1670310362979422,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310362985625,1670310362985625,1670310362985625,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362990864,1670310362990864,1670310362990864,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310362995464,1670310362995464,1670310362995464,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363000758,1670310363000758,1670310363000758,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363005811,1670310363005811,1670310363005811,
300833b2ddd9014000000000,1,1,3804,-31,0,1670310363010915,1670310363010915,1670310363010915,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310363015885,1670310363015885,1670310363015885,
300833b2ddd9014000000000,1,1,3792,-30,104,1670310363021988,1670310363021988,1670310363021988,
300833b2ddd9014000000000,1,1,3804,-31,52,1670310363026565,1670310363026565,1670310363026565,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363030691,1670310363030691,1670310363030691,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310363035982,1670310363035982,1670310363035982,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310363039598,1670310363039598,1670310363039598,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310363045547,1670310363045547,1670310363045547,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363051214,1670310363051214,1670310363051214,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310363054610,1670310363054610,1670310363054610,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310363060468,1670310363060468,1670310363060468,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310363065319,1670310363065319,1670310363065319,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310363071214,1670310363071214,1670310363071214,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363075854,1670310363075854,1670310363075854,
300833b2ddd9014000000000,1,1,3808,-31,0,1670310363080254,1670310363080254,1670310363080254,
300833b2ddd9014000000000,1,1,3796,-31,130,1670310363084828,1670310363084828,1670310363084828,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310363088979,1670310363088979,1670310363088979,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310363094024,1670310363094024,1670310363094024,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310363099988,1670310363099988,1670310363099988,
300833b2ddd9014000000000,1,1,3792,-31,156,1670310363104619,1670310363104619,1670310363104619,
300833b2ddd9014000000000,1,1,3788,-31,182,1670310363110132,1670310363110132,1670310363110132,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363114765,1670310363114765,1670310363114765,
300833b2ddd9014000000000,1,1,3800,-31,104,1670310363119849,1670310363119849,1670310363119849,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363124088,1670310363124088,1670310363124088,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310363129263,1670310363129263,1670310363129263,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310363134138,1670310363134138,1670310363134138,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363140369,1670310363140369,1670310363140369,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310363144309,1670310363144309,1670310363144309,
300833b2ddd9014000000000,1,1,3820,-31,-78,1670310363150263,1670310363150263,1670310363150263,
300833b2ddd9014000000000,1,1,3796,-31,-26,1670310363154469,1670310363154469,1670310363154469,
300833b2ddd9014000000000,1,1,3796,-31,156,1670310363160117,1670310363160117,1670310363160117,
300833b2ddd9014000000000,1,1,3788,-31,182,1670310363163920,1670310363163920,1670310363163920,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363169968,1670310363169968,1670310363169968,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363175322,1670310363175322,1670310363175322,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363180368,1670310363180368,1670310363180368,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310363186352,1670310363186352,1670310363186352,
300833b2ddd9014000000000,1,1,3780,-31,182,1670310363189283,1670310363189283,1670310363189283,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363197000,1670310363197000,1670310363197000,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363200936,1670310363200936,1670310363200936,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310363205486,1670310363205486,1670310363205486,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363211104,1670310363211104,1670310363211104,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363215797,1670310363215797,1670310363215797,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363221195,1670310363221195,1670310363221195,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310363225425,1670310363225425,1670310363225425,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363230195,1670310363230195,1670310363230195,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310363235650,1670310363235650,1670310363235650,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310363240106,1670310363240106,1670310363240106,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363244460,1670310363244460,1670310363244460,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310363250629,1670310363250629,1670310363250629,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310363255437,1670310363255437,1670310363255437,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363259289,1670310363259289,1670310363259289,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363265205,1670310363265205,1670310363265205,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363270767,1670310363270767,1670310363270767,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310363274612,1670310363274612,1670310363274612,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363281397,1670310363281397,1670310363281397,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310363283999,1670310363283999,1670310363283999,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310363290119,1670310363290119,1670310363290119,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310363294367,1670310363294367,1670310363294367,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363298893,1670310363298893,1670310363298893,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310363305161,1670310363305161,1670310363305161,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310363308911,1670310363308911,1670310363308911,
300833b2ddd9014000000000,1,1,3784,-31,156,1670310363316046,1670310363316046,1670310363316046,
