EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3860,-30,78,1670384239908293,1670384239908293,1670384239908293,
300833b2ddd9014000000000,1,1,3884,-30,78,1670384239914219,1670384239914219,1670384239914219,
300833b2ddd9014000000000,1,1,3876,-31,26,1670384239918523,1670384239918523,1670384239918523,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384239923882,1670384239923882,1670384239923882,
300833b2ddd9014000000000,1,1,3880,-30,156,1670384239928417,1670384239928417,1670384239928417,
300833b2ddd9014000000000,1,1,3876,-31,182,1670384239933259,1670384239933259,1670384239933259,
300833b2ddd9014000000000,1,1,3876,-30,156,1670384239940122,1670384239940122,1670384239940122,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384239945043,1670384239945043,1670384239945043,
300833b2ddd9014000000000,1,1,3880,-30,26,1670384239950123,1670384239950123,1670384239950123,
300833b2ddd9014000000000,1,1,3868,-30,130,1670384239954326,1670384239954326,1670384239954326,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384239960858,1670384239960858,1670384239960858,
300833b2ddd9014000000000,1,1,3856,-30,156,1670384239965597,1670384239965597,1670384239965597,
300833b2ddd9014000000000,1,1,3892,-30,52,1670384239971879,1670384239971879,1670384239971879,
300833b2ddd9014000000000,1,1,3888,-30,-52,1670384239977521,1670384239977521,1670384239977521,
300833b2ddd9014000000000,1,1,3872,-30,104,1670384239983199,1670384239983199,1670384239983199,
300833b2ddd9014000000000,1,1,3872,-30,78,1670384239987386,1670384239987386,1670384239987386,
300833b2ddd9014000000000,1,1,3884,-30,0,1670384239993580,1670384239993580,1670384239993580,
300833b2ddd9014000000000,1,1,3864,-30,78,1670384239997216,1670384239997216,1670384239997216,
300833b2ddd9014000000000,1,1,3868,-30,78,1670384240002932,1670384240002932,1670384240002932,
300833b2ddd9014000000000,1,1,3888,-30,52,1670384240007291,1670384240007291,1670384240007291,
300833b2ddd9014000000000,1,1,3868,-30,52,1670384240011897,1670384240011897,1670384240011897,
300833b2ddd9014000000000,1,1,3880,-30,26,1670384240016515,1670384240016515,1670384240016515,
300833b2ddd9014000000000,1,1,3888,-30,130,1670384240021363,1670384240021363,1670384240021363,
300833b2ddd9014000000000,1,1,3876,-31,156,1670384240027493,1670384240027493,1670384240027493,
300833b2ddd9014000000000,1,1,3868,-30,130,1670384240031244,1670384240031244,1670384240031244,
300833b2ddd9014000000000,1,1,3876,-30,52,1670384240037188,1670384240037188,1670384240037188,
300833b2ddd9014000000000,1,1,3864,-30,182,1670384240041379,1670384240041379,1670384240041379,
300833b2ddd9014000000000,1,1,3864,-30,104,1670384240046149,1670384240046149,1670384240046149,
300833b2ddd9014000000000,1,1,3884,-30,104,1670384240050984,1670384240050984,1670384240050984,
300833b2ddd9014000000000,1,1,3892,-30,78,1670384240057643,1670384240057643,1670384240057643,
300833b2ddd9014000000000,1,1,3868,-30,104,1670384240063087,1670384240063087,1670384240063087,
300833b2ddd9014000000000,1,1,3864,-30,0,1670384240069509,1670384240069509,1670384240069509,
300833b2ddd9014000000000,1,1,3884,-30,130,1670384240073288,1670384240073288,1670384240073288,
300833b2ddd9014000000000,1,1,3884,-30,78,1670384240080003,1670384240080003,1670384240080003,
300833b2ddd9014000000000,1,1,3900,-31,52,1670384240086535,1670384240086535,1670384240086535,
300833b2ddd9014000000000,1,1,3876,-30,52,1670384240089326,1670384240089326,1670384240089326,
300833b2ddd9014000000000,1,1,3868,-30,104,1670384240095350,1670384240095350,1670384240095350,
300833b2ddd9014000000000,1,1,3880,-30,156,1670384240099758,1670384240099758,1670384240099758,
300833b2ddd9014000000000,1,1,3864,-30,104,1670384240106065,1670384240106065,1670384240106065,
300833b2ddd9014000000000,1,1,3856,-30,104,1670384240111059,1670384240111059,1670384240111059,
300833b2ddd9014000000000,1,1,3884,-30,130,1670384240116378,1670384240116378,1670384240116378,
300833b2ddd9014000000000,1,1,3868,-30,182,1670384240121267,1670384240121267,1670384240121267,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240127454,1670384240127454,1670384240127454,
300833b2ddd9014000000000,1,1,3896,-30,52,1670384240130789,1670384240130789,1670384240130789,
300833b2ddd9014000000000,1,1,3884,-31,52,1670384240136316,1670384240136316,1670384240136316,
300833b2ddd9014000000000,1,1,3856,-30,52,1670384240140429,1670384240140429,1670384240140429,
300833b2ddd9014000000000,1,1,3880,-30,104,1670384240146372,1670384240146372,1670384240146372,
300833b2ddd9014000000000,1,1,3868,-30,156,1670384240149808,1670384240149808,1670384240149808,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240155368,1670384240155368,1670384240155368,
300833b2ddd9014000000000,1,1,3876,-30,26,1670384240161362,1670384240161362,1670384240161362,
300833b2ddd9014000000000,1,1,3888,-31,104,1670384240165577,1670384240165577,1670384240165577,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240170299,1670384240170299,1670384240170299,
300833b2ddd9014000000000,1,1,3888,-30,104,1670384240174600,1670384240174600,1670384240174600,
300833b2ddd9014000000000,1,1,3884,-31,104,1670384240179841,1670384240179841,1670384240179841,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384240185373,1670384240185373,1670384240185373,
300833b2ddd9014000000000,1,1,3868,-30,78,1670384240190907,1670384240190907,1670384240190907,
300833b2ddd9014000000000,1,1,3872,-30,130,1670384240194021,1670384240194021,1670384240194021,
300833b2ddd9014000000000,1,1,3856,-30,104,1670384240200021,1670384240200021,1670384240200021,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240206398,1670384240206398,1670384240206398,
300833b2ddd9014000000000,1,1,3868,-30,104,1670384240211445,1670384240211445,1670384240211445,
300833b2ddd9014000000000,1,1,3880,-31,104,1670384240215766,1670384240215766,1670384240215766,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240222110,1670384240222110,1670384240222110,
300833b2ddd9014000000000,1,1,3876,-30,52,1670384240225620,1670384240225620,1670384240225620,
300833b2ddd9014000000000,1,1,3892,-30,104,1670384240231991,1670384240231991,1670384240231991,
300833b2ddd9014000000000,1,1,3860,-30,182,1670384240236844,1670384240236844,1670384240236844,
300833b2ddd9014000000000,1,1,3864,-30,104,1670384240240832,1670384240240832,1670384240240832,
300833b2ddd9014000000000,1,1,3888,-30,104,1670384240247080,1670384240247080,1670384240247080,
300833b2ddd9014000000000,1,1,3876,-30,130,1670384240251842,1670384240251842,1670384240251842,
300833b2ddd9014000000000,1,1,3852,-30,130,1670384240256681,1670384240256681,1670384240256681,
300833b2ddd9014000000000,1,1,3876,-30,78,1670384240262860,1670384240262860,1670384240262860,
300833b2ddd9014000000000,1,1,3880,-30,130,1670384240268420,1670384240268420,1670384240268420,
300833b2ddd9014000000000,1,1,3868,-30,130,1670384240272928,1670384240272928,1670384240272928,
300833b2ddd9014000000000,1,1,3860,-30,247,1670384240277167,1670384240277167,1670384240277167,
300833b2ddd9014000000000,1,1,3864,-30,104,1670384240284306,1670384240284306,1670384240284306,
300833b2ddd9014000000000,1,1,3892,-31,78,1670384240289442,1670384240289442,1670384240289442,
300833b2ddd9014000000000,1,1,3864,-30,78,1670384240293096,1670384240293096,1670384240293096,
300833b2ddd9014000000000,1,1,3868,-30,156,1670384240298522,1670384240298522,1670384240298522,
300833b2ddd9014000000000,1,1,3880,-30,156,1670384240302829,1670384240302829,1670384240302829,
300833b2ddd9014000000000,1,1,3864,-30,52,1670384240308536,1670384240308536,1670384240308536,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240313840,1670384240313840,1670384240313840,
300833b2ddd9014000000000,1,1,3876,-30,78,1670384240320502,1670384240320502,1670384240320502,
300833b2ddd9014000000000,1,1,3868,-30,247,1670384240324401,1670384240324401,1670384240324401,
300833b2ddd9014000000000,1,1,3864,-30,78,1670384240328182,1670384240328182,1670384240328182,
300833b2ddd9014000000000,1,1,3888,-30,52,1670384240334616,1670384240334616,1670384240334616,
300833b2ddd9014000000000,1,1,3880,-30,104,1670384240341212,1670384240341212,1670384240341212,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240344907,1670384240344907,1670384240344907,
300833b2ddd9014000000000,1,1,3856,-30,104,1670384240351598,1670384240351598,1670384240351598,
300833b2ddd9014000000000,1,1,3864,-30,78,1670384240357122,1670384240357122,1670384240357122,
300833b2ddd9014000000000,1,1,3892,-30,130,1670384240362200,1670384240362200,1670384240362200,
300833b2ddd9014000000000,1,1,3880,-30,130,1670384240368296,1670384240368296,1670384240368296,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384240372303,1670384240372303,1670384240372303,
300833b2ddd9014000000000,1,1,3888,-30,104,1670384240377499,1670384240377499,1670384240377499,
300833b2ddd9014000000000,1,1,3860,-30,156,1670384240381465,1670384240381465,1670384240381465,
300833b2ddd9014000000000,1,1,3868,-30,104,1670384240385767,1670384240385767,1670384240385767,
300833b2ddd9014000000000,1,1,3868,-30,156,1670384240393037,1670384240393037,1670384240393037,
300833b2ddd9014000000000,1,1,3888,-30,52,1670384240398619,1670384240398619,1670384240398619,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384240402552,1670384240402552,1670384240402552,
300833b2ddd9014000000000,1,1,3856,-30,78,1670384240409913,1670384240409913,1670384240409913,
300833b2ddd9014000000000,1,1,3876,-30,-104,1670384240414407,1670384240414407,1670384240414407,
300833b2ddd9014000000000,1,1,3880,-30,130,1670384240421514,1670384240421514,1670384240421514,
300833b2ddd9014000000000,1,1,3880,-30,26,1670384240428297,1670384240428297,1670384240428297,
300833b2ddd9014000000000,1,1,3884,-31,104,1670384240433076,1670384240433076,1670384240433076,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240439056,1670384240439056,1670384240439056,
300833b2ddd9014000000000,1,1,3856,-30,130,1670384240444205,1670384240444205,1670384240444205,
300833b2ddd9014000000000,1,1,3888,-30,130,1670384240448171,1670384240448171,1670384240448171,
300833b2ddd9014000000000,1,1,3860,-30,156,1670384240454042,1670384240454042,1670384240454042,
300833b2ddd9014000000000,1,1,3864,-30,52,1670384240459184,1670384240459184,1670384240459184,
300833b2ddd9014000000000,1,1,3884,-30,104,1670384240464734,1670384240464734,1670384240464734,
300833b2ddd9014000000000,1,1,3876,-30,156,1670384240469610,1670384240469610,1670384240469610,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384240474858,1670384240474858,1670384240474858,
300833b2ddd9014000000000,1,1,3884,-30,104,1670384240479494,1670384240479494,1670384240479494,
300833b2ddd9014000000000,1,1,3884,-30,130,1670384240484274,1670384240484274,1670384240484274,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240489542,1670384240489542,1670384240489542,
300833b2ddd9014000000000,1,1,3884,-30,78,1670384240493911,1670384240493911,1670384240493911,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240502076,1670384240502076,1670384240502076,
300833b2ddd9014000000000,1,1,3888,-31,104,1670384240506659,1670384240506659,1670384240506659,
300833b2ddd9014000000000,1,1,3856,-30,156,1670384240510275,1670384240510275,1670384240510275,
300833b2ddd9014000000000,1,1,3856,-30,156,1670384240517046,1670384240517046,1670384240517046,
300833b2ddd9014000000000,1,1,3880,-31,130,1670384240520526,1670384240520526,1670384240520526,
300833b2ddd9014000000000,1,1,3872,-30,104,1670384240527350,1670384240527350,1670384240527350,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240531345,1670384240531345,1670384240531345,
300833b2ddd9014000000000,1,1,3892,-30,52,1670384240536564,1670384240536564,1670384240536564,
300833b2ddd9014000000000,1,1,3860,-30,78,1670384240540305,1670384240540305,1670384240540305,
300833b2ddd9014000000000,1,1,3860,-30,182,1670384240545041,1670384240545041,1670384240545041,
300833b2ddd9014000000000,1,1,3856,-30,130,1670384240555039,1670384240555039,1670384240555039,
300833b2ddd9014000000000,1,1,3888,-30,52,1670384240558188,1670384240558188,1670384240558188,
300833b2ddd9014000000000,1,1,3896,-31,104,1670384240564549,1670384240564549,1670384240564549,
300833b2ddd9014000000000,1,1,3856,-30,130,1670384240568910,1670384240568910,1670384240568910,
300833b2ddd9014000000000,1,1,3876,-30,182,1670384240572891,1670384240572891,1670384240572891,
300833b2ddd9014000000000,1,1,3892,-30,130,1670384240580055,1670384240580055,1670384240580055,
300833b2ddd9014000000000,1,1,3876,-30,52,1670384240585450,1670384240585450,1670384240585450,
300833b2ddd9014000000000,1,1,3856,-30,130,1670384240590225,1670384240590225,1670384240590225,
300833b2ddd9014000000000,1,1,3880,-30,78,1670384240595532,1670384240595532,1670384240595532,
300833b2ddd9014000000000,1,1,3880,-30,78,1670384240602269,1670384240602269,1670384240602269,
300833b2ddd9014000000000,1,1,3884,-31,104,1670384240608585,1670384240608585,1670384240608585,
300833b2ddd9014000000000,1,1,3864,-30,104,1670384240611880,1670384240611880,1670384240611880,
300833b2ddd9014000000000,1,1,3872,-30,78,1670384240617301,1670384240617301,1670384240617301,
300833b2ddd9014000000000,1,1,3892,-30,78,1670384240622656,1670384240622656,1670384240622656,
300833b2ddd9014000000000,1,1,3872,-30,130,1670384240628061,1670384240628061,1670384240628061,
300833b2ddd9014000000000,1,1,3864,-30,78,1670384240632650,1670384240632650,1670384240632650,
300833b2ddd9014000000000,1,1,3880,-30,130,1670384240638756,1670384240638756,1670384240638756,
300833b2ddd9014000000000,1,1,3888,-31,78,1670384240643899,1670384240643899,1670384240643899,
300833b2ddd9014000000000,1,1,3856,-30,130,1670384240649269,1670384240649269,1670384240649269,
300833b2ddd9014000000000,1,1,3872,-30,52,1670384240654487,1670384240654487,1670384240654487,
300833b2ddd9014000000000,1,1,3880,-30,130,1670384240659415,1670384240659415,1670384240659415,
300833b2ddd9014000000000,1,1,3868,-30,104,1670384240664404,1670384240664404,1670384240664404,
300833b2ddd9014000000000,1,1,3880,-30,52,1670384240668645,1670384240668645,1670384240668645,
300833b2ddd9014000000000,1,1,3888,-30,26,1670384240674456,1670384240674456,1670384240674456,
300833b2ddd9014000000000,1,1,3852,-30,156,1670384240678288,1670384240678288,1670384240678288,
300833b2ddd9014000000000,1,1,3864,-30,247,1670384240686487,1670384240686487,1670384240686487,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240690482,1670384240690482,1670384240690482,
300833b2ddd9014000000000,1,1,3876,-30,182,1670384240696652,1670384240696652,1670384240696652,
300833b2ddd9014000000000,1,1,3888,-30,104,1670384240702975,1670384240702975,1670384240702975,
300833b2ddd9014000000000,1,1,3880,-30,221,1670384240709025,1670384240709025,1670384240709025,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240714956,1670384240714956,1670384240714956,
300833b2ddd9014000000000,1,1,3860,-30,52,1670384240720059,1670384240720059,1670384240720059,
300833b2ddd9014000000000,1,1,3880,-30,78,1670384240726411,1670384240726411,1670384240726411,
300833b2ddd9014000000000,1,1,3872,-30,130,1670384240729753,1670384240729753,1670384240729753,
300833b2ddd9014000000000,1,1,3864,-30,182,1670384240736856,1670384240736856,1670384240736856,
300833b2ddd9014000000000,1,1,3872,-30,78,1670384240741372,1670384240741372,1670384240741372,
300833b2ddd9014000000000,1,1,3860,-30,182,1670384240747908,1670384240747908,1670384240747908,
300833b2ddd9014000000000,1,1,3880,-30,156,1670384240754165,1670384240754165,1670384240754165,
300833b2ddd9014000000000,1,1,3860,-30,130,1670384240757081,1670384240757081,1670384240757081,
300833b2ddd9014000000000,1,1,3852,-30,130,1670384240764894,1670384240764894,1670384240764894,
300833b2ddd9014000000000,1,1,3896,-30,78,1670384240768853,1670384240768853,1670384240768853,
300833b2ddd9014000000000,1,1,3880,-31,156,1670384240773889,1670384240773889,1670384240773889,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240779368,1670384240779368,1670384240779368,
300833b2ddd9014000000000,1,1,3892,-30,78,1670384240783596,1670384240783596,1670384240783596,
300833b2ddd9014000000000,1,1,3892,-30,78,1670384240789601,1670384240789601,1670384240789601,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240793276,1670384240793276,1670384240793276,
300833b2ddd9014000000000,1,1,3884,-30,104,1670384240798430,1670384240798430,1670384240798430,
300833b2ddd9014000000000,1,1,3880,-30,182,1670384240804301,1670384240804301,1670384240804301,
300833b2ddd9014000000000,1,1,3860,-30,26,1670384240807936,1670384240807936,1670384240807936,
300833b2ddd9014000000000,1,1,3876,-30,52,1670384240813839,1670384240813839,1670384240813839,
300833b2ddd9014000000000,1,1,3876,-30,104,1670384240819462,1670384240819462,1670384240819462,
300833b2ddd9014000000000,1,1,3860,-30,104,1670384240823135,1670384240823135,1670384240823135,
300833b2ddd9014000000000,1,1,3872,-30,130,1670384240828570,1670384240828570,1670384240828570,
300833b2ddd9014000000000,1,1,3880,-30,26,1670384240832862,1670384240832862,1670384240832862,
300833b2ddd9014000000000,1,1,3880,-30,182,1670384240839055,1670384240839055,1670384240839055,
300833b2ddd9014000000000,1,1,3864,-30,130,1670384240843592,1670384240843592,1670384240843592,
