EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3872,-30,78,1670291899513770,1670291899513770,1670291899513770,
300833b2ddd9014000000000,1,1,3868,-30,156,1670291899519946,1670291899519946,1670291899519946,
300833b2ddd9014000000000,1,1,3876,-30,104,1670291899525564,1670291899525564,1670291899525564,
300833b2ddd9014000000000,1,1,3868,-30,130,1670291899531024,1670291899531024,1670291899531024,
300833b2ddd9014000000000,1,1,3868,-30,104,1670291899534082,1670291899534082,1670291899534082,
300833b2ddd9014000000000,1,1,3872,-30,104,1670291899538931,1670291899538931,1670291899538931,
300833b2ddd9014000000000,1,1,3876,-30,78,1670291899543746,1670291899543746,1670291899543746,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899550299,1670291899550299,1670291899550299,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899553587,1670291899553587,1670291899553587,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291899559963,1670291899559963,1670291899559963,
300833b2ddd9014000000000,1,1,3880,-30,26,1670291899566315,1670291899566315,1670291899566315,
300833b2ddd9014000000000,1,1,3876,-30,104,1670291899571402,1670291899571402,1670291899571402,
300833b2ddd9014000000000,1,1,3872,-30,130,1670291899575644,1670291899575644,1670291899575644,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291899581643,1670291899581643,1670291899581643,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899587729,1670291899587729,1670291899587729,
300833b2ddd9014000000000,1,1,3872,-30,182,1670291899592618,1670291899592618,1670291899592618,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899596334,1670291899596334,1670291899596334,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291899602780,1670291899602780,1670291899602780,
300833b2ddd9014000000000,1,1,3876,-30,104,1670291899607793,1670291899607793,1670291899607793,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291899611978,1670291899611978,1670291899611978,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291899616053,1670291899616053,1670291899616053,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291899624275,1670291899624275,1670291899624275,
300833b2ddd9014000000000,1,1,3888,-30,26,1670291899629936,1670291899629936,1670291899629936,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899635517,1670291899635517,1670291899635517,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899640003,1670291899640003,1670291899640003,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291899644219,1670291899644219,1670291899644219,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291899649209,1670291899649209,1670291899649209,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291899653557,1670291899653557,1670291899653557,
300833b2ddd9014000000000,1,1,3888,-30,130,1670291899658831,1670291899658831,1670291899658831,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291899664803,1670291899664803,1670291899664803,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291899669333,1670291899669333,1670291899669333,
300833b2ddd9014000000000,1,1,3884,-31,130,1670291899674003,1670291899674003,1670291899674003,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899678511,1670291899678511,1670291899678511,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899684504,1670291899684504,1670291899684504,
300833b2ddd9014000000000,1,1,3888,-30,26,1670291899689119,1670291899689119,1670291899689119,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291899695431,1670291899695431,1670291899695431,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291899701249,1670291899701249,1670291899701249,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899706725,1670291899706725,1670291899706725,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899711099,1670291899711099,1670291899711099,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291899716783,1670291899716783,1670291899716783,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899721562,1670291899721562,1670291899721562,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899725836,1670291899725836,1670291899725836,
300833b2ddd9014000000000,1,1,3892,-31,52,1670291899730416,1670291899730416,1670291899730416,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899736320,1670291899736320,1670291899736320,
300833b2ddd9014000000000,1,1,3888,-30,26,1670291899741416,1670291899741416,1670291899741416,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291899746300,1670291899746300,1670291899746300,
300833b2ddd9014000000000,1,1,3880,-30,52,1670291899752422,1670291899752422,1670291899752422,
300833b2ddd9014000000000,1,1,3876,-30,104,1670291899757506,1670291899757506,1670291899757506,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291899762295,1670291899762295,1670291899762295,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899768486,1670291899768486,1670291899768486,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899771076,1670291899771076,1670291899771076,
300833b2ddd9014000000000,1,1,3884,-30,26,1670291899776510,1670291899776510,1670291899776510,
300833b2ddd9014000000000,1,1,3888,-31,78,1670291899783000,1670291899783000,1670291899783000,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899787624,1670291899787624,1670291899787624,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291899791194,1670291899791194,1670291899791194,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899796031,1670291899796031,1670291899796031,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291899800101,1670291899800101,1670291899800101,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899806295,1670291899806295,1670291899806295,
300833b2ddd9014000000000,1,1,3872,-30,182,1670291899810616,1670291899810616,1670291899810616,
300833b2ddd9014000000000,1,1,3888,-30,130,1670291899814741,1670291899814741,1670291899814741,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291899819981,1670291899819981,1670291899819981,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291899824540,1670291899824540,1670291899824540,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291899829003,1670291899829003,1670291899829003,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291899833854,1670291899833854,1670291899833854,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291899840644,1670291899840644,1670291899840644,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899844303,1670291899844303,1670291899844303,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291899848330,1670291899848330,1670291899848330,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291899854218,1670291899854218,1670291899854218,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899858107,1670291899858107,1670291899858107,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899863654,1670291899863654,1670291899863654,
300833b2ddd9014000000000,1,1,3884,-30,156,1670291899868095,1670291899868095,1670291899868095,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899874016,1670291899874016,1670291899874016,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899879076,1670291899879076,1670291899879076,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291899883546,1670291899883546,1670291899883546,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899887840,1670291899887840,1670291899887840,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899892716,1670291899892716,1670291899892716,
300833b2ddd9014000000000,1,1,3884,-31,130,1670291899897767,1670291899897767,1670291899897767,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899904030,1670291899904030,1670291899904030,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899907361,1670291899907361,1670291899907361,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899912457,1670291899912457,1670291899912457,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291899917597,1670291899917597,1670291899917597,
300833b2ddd9014000000000,1,1,3884,-30,-26,1670291899923179,1670291899923179,1670291899923179,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291899928540,1670291899928540,1670291899928540,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291899932747,1670291899932747,1670291899932747,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291899938616,1670291899938616,1670291899938616,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291899942013,1670291899942013,1670291899942013,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899947151,1670291899947151,1670291899947151,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899951595,1670291899951595,1670291899951595,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291899957487,1670291899957487,1670291899957487,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291899962964,1670291899962964,1670291899962964,
300833b2ddd9014000000000,1,1,3884,-31,104,1670291899966033,1670291899966033,1670291899966033,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291899971386,1670291899971386,1670291899971386,
300833b2ddd9014000000000,1,1,3888,-30,26,1670291899975425,1670291899975425,1670291899975425,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291899980785,1670291899980785,1670291899980785,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291899987017,1670291899987017,1670291899987017,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291899992961,1670291899992961,1670291899992961,
300833b2ddd9014000000000,1,1,3880,-30,182,1670291899996912,1670291899996912,1670291899996912,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291900002420,1670291900002420,1670291900002420,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900009354,1670291900009354,1670291900009354,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900012041,1670291900012041,1670291900012041,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900016838,1670291900016838,1670291900016838,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900022164,1670291900022164,1670291900022164,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900028413,1670291900028413,1670291900028413,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900031524,1670291900031524,1670291900031524,
300833b2ddd9014000000000,1,1,3884,-30,0,1670291900037396,1670291900037396,1670291900037396,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900042281,1670291900042281,1670291900042281,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291900047271,1670291900047271,1670291900047271,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900053237,1670291900053237,1670291900053237,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900057622,1670291900057622,1670291900057622,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900061841,1670291900061841,1670291900061841,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900065859,1670291900065859,1670291900065859,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900072627,1670291900072627,1670291900072627,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900078907,1670291900078907,1670291900078907,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900083390,1670291900083390,1670291900083390,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900088679,1670291900088679,1670291900088679,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900094393,1670291900094393,1670291900094393,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900099213,1670291900099213,1670291900099213,
300833b2ddd9014000000000,1,1,3892,-30,104,1670291900104310,1670291900104310,1670291900104310,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900108455,1670291900108455,1670291900108455,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900113786,1670291900113786,1670291900113786,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900120223,1670291900120223,1670291900120223,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900126853,1670291900126853,1670291900126853,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900132433,1670291900132433,1670291900132433,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900136453,1670291900136453,1670291900136453,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900141706,1670291900141706,1670291900141706,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900146048,1670291900146048,1670291900146048,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900152074,1670291900152074,1670291900152074,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900158232,1670291900158232,1670291900158232,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900161890,1670291900161890,1670291900161890,
300833b2ddd9014000000000,1,1,3884,-30,26,1670291900166375,1670291900166375,1670291900166375,
300833b2ddd9014000000000,1,1,3880,-30,52,1670291900171412,1670291900171412,1670291900171412,
300833b2ddd9014000000000,1,1,3868,-30,182,1670291900176641,1670291900176641,1670291900176641,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900181045,1670291900181045,1670291900181045,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900186537,1670291900186537,1670291900186537,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900192013,1670291900192013,1670291900192013,
300833b2ddd9014000000000,1,1,3888,-30,-78,1670291900197112,1670291900197112,1670291900197112,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900200785,1670291900200785,1670291900200785,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900206677,1670291900206677,1670291900206677,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900212574,1670291900212574,1670291900212574,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900216526,1670291900216526,1670291900216526,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900221499,1670291900221499,1670291900221499,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900227482,1670291900227482,1670291900227482,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900230053,1670291900230053,1670291900230053,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900235620,1670291900235620,1670291900235620,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291900241550,1670291900241550,1670291900241550,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900247576,1670291900247576,1670291900247576,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900251307,1670291900251307,1670291900251307,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900259309,1670291900259309,1670291900259309,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900262600,1670291900262600,1670291900262600,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291900268071,1670291900268071,1670291900268071,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900272245,1670291900272245,1670291900272245,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900277945,1670291900277945,1670291900277945,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900284542,1670291900284542,1670291900284542,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900289025,1670291900289025,1670291900289025,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291900294419,1670291900294419,1670291900294419,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291900299563,1670291900299563,1670291900299563,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900304817,1670291900304817,1670291900304817,
300833b2ddd9014000000000,1,1,3872,-30,156,1670291900308935,1670291900308935,1670291900308935,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900313994,1670291900313994,1670291900313994,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291900319907,1670291900319907,1670291900319907,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291900323319,1670291900323319,1670291900323319,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900328204,1670291900328204,1670291900328204,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900334548,1670291900334548,1670291900334548,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900339492,1670291900339492,1670291900339492,
300833b2ddd9014000000000,1,1,3888,-30,130,1670291900345354,1670291900345354,1670291900345354,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291900349669,1670291900349669,1670291900349669,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900354639,1670291900354639,1670291900354639,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900359735,1670291900359735,1670291900359735,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900365104,1670291900365104,1670291900365104,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900369388,1670291900369388,1670291900369388,
300833b2ddd9014000000000,1,1,3896,-30,26,1670291900375015,1670291900375015,1670291900375015,
300833b2ddd9014000000000,1,1,3888,-30,0,1670291900379639,1670291900379639,1670291900379639,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900387279,1670291900387279,1670291900387279,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900392353,1670291900392353,1670291900392353,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900397062,1670291900397062,1670291900397062,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291900402751,1670291900402751,1670291900402751,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900407270,1670291900407270,1670291900407270,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900411245,1670291900411245,1670291900411245,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900416280,1670291900416280,1670291900416280,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900420884,1670291900420884,1670291900420884,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900426969,1670291900426969,1670291900426969,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900431802,1670291900431802,1670291900431802,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900437150,1670291900437150,1670291900437150,
300833b2ddd9014000000000,1,1,3888,-30,130,1670291900443370,1670291900443370,1670291900443370,
300833b2ddd9014000000000,1,1,3876,-30,130,1670291900447763,1670291900447763,1670291900447763,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291900453189,1670291900453189,1670291900453189,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900458479,1670291900458479,1670291900458479,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900462207,1670291900462207,1670291900462207,
300833b2ddd9014000000000,1,1,3892,-30,26,1670291900467023,1670291900467023,1670291900467023,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900471647,1670291900471647,1670291900471647,
300833b2ddd9014000000000,1,1,3880,-30,104,1670291900477124,1670291900477124,1670291900477124,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900481216,1670291900481216,1670291900481216,
300833b2ddd9014000000000,1,1,3884,-30,52,1670291900486213,1670291900486213,1670291900486213,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900490929,1670291900490929,1670291900490929,
300833b2ddd9014000000000,1,1,3888,-30,130,1670291900496433,1670291900496433,1670291900496433,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900500834,1670291900500834,1670291900500834,
300833b2ddd9014000000000,1,1,3888,-30,-26,1670291900506437,1670291900506437,1670291900506437,
300833b2ddd9014000000000,1,1,3880,-30,78,1670291900512009,1670291900512009,1670291900512009,
300833b2ddd9014000000000,1,1,3884,-30,156,1670291900515987,1670291900515987,1670291900515987,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900521510,1670291900521510,1670291900521510,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900527619,1670291900527619,1670291900527619,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900532032,1670291900532032,1670291900532032,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900536604,1670291900536604,1670291900536604,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900542767,1670291900542767,1670291900542767,
300833b2ddd9014000000000,1,1,3892,-30,26,1670291900547179,1670291900547179,1670291900547179,
300833b2ddd9014000000000,1,1,3896,-30,52,1670291900552588,1670291900552588,1670291900552588,
300833b2ddd9014000000000,1,1,3876,-30,156,1670291900556979,1670291900556979,1670291900556979,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900562215,1670291900562215,1670291900562215,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900566149,1670291900566149,1670291900566149,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900572921,1670291900572921,1670291900572921,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900575779,1670291900575779,1670291900575779,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900582261,1670291900582261,1670291900582261,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900587907,1670291900587907,1670291900587907,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900591703,1670291900591703,1670291900591703,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900595664,1670291900595664,1670291900595664,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900602768,1670291900602768,1670291900602768,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900606063,1670291900606063,1670291900606063,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900610402,1670291900610402,1670291900610402,
300833b2ddd9014000000000,1,1,3892,-30,130,1670291900616584,1670291900616584,1670291900616584,
300833b2ddd9014000000000,1,1,3876,-30,78,1670291900621461,1670291900621461,1670291900621461,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900626501,1670291900626501,1670291900626501,
300833b2ddd9014000000000,1,1,3884,-30,78,1670291900630699,1670291900630699,1670291900630699,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900635226,1670291900635226,1670291900635226,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900640292,1670291900640292,1670291900640292,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900645304,1670291900645304,1670291900645304,
300833b2ddd9014000000000,1,1,3892,-30,104,1670291900651012,1670291900651012,1670291900651012,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900656066,1670291900656066,1670291900656066,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900660268,1670291900660268,1670291900660268,
300833b2ddd9014000000000,1,1,3876,-30,221,1670291900665686,1670291900665686,1670291900665686,
300833b2ddd9014000000000,1,1,3896,-30,78,1670291900670743,1670291900670743,1670291900670743,
300833b2ddd9014000000000,1,1,3892,-30,130,1670291900675744,1670291900675744,1670291900675744,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900679498,1670291900679498,1670291900679498,
300833b2ddd9014000000000,1,1,3896,-30,26,1670291900684777,1670291900684777,1670291900684777,
300833b2ddd9014000000000,1,1,3888,-30,156,1670291900691733,1670291900691733,1670291900691733,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900696997,1670291900696997,1670291900696997,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900701013,1670291900701013,1670291900701013,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900707472,1670291900707472,1670291900707472,
300833b2ddd9014000000000,1,1,3896,-30,52,1670291900712362,1670291900712362,1670291900712362,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900718762,1670291900718762,1670291900718762,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900723609,1670291900723609,1670291900723609,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900726167,1670291900726167,1670291900726167,
300833b2ddd9014000000000,1,1,3892,-30,104,1670291900731489,1670291900731489,1670291900731489,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900735703,1670291900735703,1670291900735703,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900741956,1670291900741956,1670291900741956,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900746704,1670291900746704,1670291900746704,
300833b2ddd9014000000000,1,1,3880,-30,130,1670291900750763,1670291900750763,1670291900750763,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900756272,1670291900756272,1670291900756272,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900760409,1670291900760409,1670291900760409,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900766476,1670291900766476,1670291900766476,
300833b2ddd9014000000000,1,1,3880,-30,156,1670291900771603,1670291900771603,1670291900771603,
300833b2ddd9014000000000,1,1,3884,-30,104,1670291900776920,1670291900776920,1670291900776920,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900782631,1670291900782631,1670291900782631,
300833b2ddd9014000000000,1,1,3884,-30,130,1670291900786562,1670291900786562,1670291900786562,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900790570,1670291900790570,1670291900790570,
300833b2ddd9014000000000,1,1,3892,-30,52,1670291900796467,1670291900796467,1670291900796467,
300833b2ddd9014000000000,1,1,3892,-30,78,1670291900802434,1670291900802434,1670291900802434,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900805747,1670291900805747,1670291900805747,
300833b2ddd9014000000000,1,1,3888,-30,52,1670291900809865,1670291900809865,1670291900809865,
300833b2ddd9014000000000,1,1,3888,-30,78,1670291900816602,1670291900816602,1670291900816602,
300833b2ddd9014000000000,1,1,3888,-30,104,1670291900820876,1670291900820876,1670291900820876,
